season,player_name,nba_player_id,nba_player_url
2018,Joakim Noah,noahjo01,https://www.basketball-reference.com/players/n/noahjo01.html
2018,Nerlens Noel,noelne01,https://www.basketball-reference.com/players/n/noelne01.html
2018,Lucas Nogueira,noguelu01,https://www.basketball-reference.com/players/n/noguelu01.html
2018,Dirk Nowitzki,nowitdi01,https://www.basketball-reference.com/players/n/nowitdi01.html
2018,Frank Ntilikina,ntilila01,https://www.basketball-reference.com/players/n/ntilila01.html
2018,Jusuf Nurkić,nurkiju01,https://www.basketball-reference.com/players/n/nurkiju01.html
2018,David Nwaba,nwabada01,https://www.basketball-reference.com/players/n/nwabada01.html
2018,Johnny O'Bryant,obryajo01,https://www.basketball-reference.com/players/o/obryajo01.html
2018,Semi Ojeleye,ojelese01,https://www.basketball-reference.com/players/o/ojelese01.html
2018,Emeka Okafor,okafoem01,https://www.basketball-reference.com/players/o/okafoem01.html
2018,Jahlil Okafor,okafoja01,https://www.basketball-reference.com/players/o/okafoja01.html
2018,Victor Oladipo,oladivi01,https://www.basketball-reference.com/players/o/oladivi01.html
2018,Kelly Olynyk,olynyke01,https://www.basketball-reference.com/players/o/olynyke01.html
2018,Royce O'Neale,onealro01,https://www.basketball-reference.com/players/o/onealro01.html
2018,Chinanu Onuaku,onuakch01,https://www.basketball-reference.com/players/o/onuakch01.html
2018,Kyle O'Quinn,oquinky01,https://www.basketball-reference.com/players/o/oquinky01.html
2018,Cedi Osman,osmande01,https://www.basketball-reference.com/players/o/osmande01.html
2018,Kelly Oubre Jr.,oubreke01,https://www.basketball-reference.com/players/o/oubreke01.html
2018,Zaza Pachulia,pachuza01,https://www.basketball-reference.com/players/p/pachuza01.html
2018,Marcus Paige,paigema01,https://www.basketball-reference.com/players/p/paigema01.html
2018,Georgios Papagiannis,papagge01,https://www.basketball-reference.com/players/p/papagge01.html
2018,Jabari Parker,parkeja01,https://www.basketball-reference.com/players/p/parkeja01.html
2018,Tony Parker,parketo01,https://www.basketball-reference.com/players/p/parketo01.html
2018,Chandler Parsons,parsoch01,https://www.basketball-reference.com/players/p/parsoch01.html
2018,Patrick Patterson,pattepa01,https://www.basketball-reference.com/players/p/pattepa01.html
2018,Justin Patton,pattoju01,https://www.basketball-reference.com/players/p/pattoju01.html
2018,Brandon Paul,paulbr01,https://www.basketball-reference.com/players/p/paulbr01.html
2018,Chris Paul,paulch01,https://www.basketball-reference.com/players/p/paulch01.html
2018,Adreian Payne,paynead01,https://www.basketball-reference.com/players/p/paynead01.html
2018,Cameron Payne,payneca01,https://www.basketball-reference.com/players/p/payneca01.html
2018,Elfrid Payton,paytoel01,https://www.basketball-reference.com/players/p/paytoel01.html
2018,Gary Payton II,paytoga02,https://www.basketball-reference.com/players/p/paytoga02.html
2018,Kendrick Perkins,perkike01,https://www.basketball-reference.com/players/p/perkike01.html
2018,London Perrantes,perralo01,https://www.basketball-reference.com/players/p/perralo01.html
2018,Alec Peters,peteral01,https://www.basketball-reference.com/players/p/peteral01.html
2018,Mason Plumlee,plumlma01,https://www.basketball-reference.com/players/p/plumlma01.html
2018,Marshall Plumlee,plumlma02,https://www.basketball-reference.com/players/p/plumlma02.html
2018,Miles Plumlee,plumlmi01,https://www.basketball-reference.com/players/p/plumlmi01.html
2018,Jakob Poeltl,poeltja01,https://www.basketball-reference.com/players/p/poeltja01.html
2018,Quincy Pondexter,pondequ01,https://www.basketball-reference.com/players/p/pondequ01.html
2018,Otto Porter Jr.,porteot01,https://www.basketball-reference.com/players/p/porteot01.html
2018,Bobby Portis,portibo01,https://www.basketball-reference.com/players/p/portibo01.html
2018,Kristaps Porziņģis,porzikr01,https://www.basketball-reference.com/players/p/porzikr01.html
2018,Dwight Powell,poweldw01,https://www.basketball-reference.com/players/p/poweldw01.html
2018,Norman Powell,powelno01,https://www.basketball-reference.com/players/p/powelno01.html
2018,Alex Poythress,poythal01,https://www.basketball-reference.com/players/p/poythal01.html
2018,Taurean Prince,princta02,https://www.basketball-reference.com/players/p/princta02.html
2018,Jacob Pullen,pulleja01,https://www.basketball-reference.com/players/p/pulleja01.html
2018,Rodney Purvis,purviro01,https://www.basketball-reference.com/players/p/purviro01.html
2018,Zhou Qi,qizh01,https://www.basketball-reference.com/players/q/qizh01.html
2018,Tim Quarterman,quartti01,https://www.basketball-reference.com/players/q/quartti01.html
2018,Ivan Rabb,rabbiv01,https://www.basketball-reference.com/players/r/rabbiv01.html
2018,Julius Randle,randlju01,https://www.basketball-reference.com/players/r/randlju01.html
2018,Zach Randolph,randoza01,https://www.basketball-reference.com/players/r/randoza01.html
2018,Xavier Rathan-Mayes,rathaxa01,https://www.basketball-reference.com/players/r/rathaxa01.html
2018,JJ Redick,redicjj01,https://www.basketball-reference.com/players/r/redicjj01.html
2018,Davon Reed,reedda01,https://www.basketball-reference.com/players/r/reedda01.html
2018,Willie Reed,reedwi02,https://www.basketball-reference.com/players/r/reedwi02.html
2018,Josh Richardson,richajo01,https://www.basketball-reference.com/players/r/richajo01.html
2018,Malachi Richardson,richama01,https://www.basketball-reference.com/players/r/richama01.html
2018,Austin Rivers,riverau01,https://www.basketball-reference.com/players/r/riverau01.html
2018,Andre Roberson,roberan03,https://www.basketball-reference.com/players/r/roberan03.html
2018,Devin Robinson,robinde01,https://www.basketball-reference.com/players/r/robinde01.html
2018,Glenn Robinson III,robingl02,https://www.basketball-reference.com/players/r/robingl02.html
2018,Rajon Rondo,rondora01,https://www.basketball-reference.com/players/r/rondora01.html
2018,Derrick Rose,rosede01,https://www.basketball-reference.com/players/r/rosede01.html
2018,Terrence Ross,rosste01,https://www.basketball-reference.com/players/r/rosste01.html
2018,Terry Rozier,roziete01,https://www.basketball-reference.com/players/r/roziete01.html
2018,Ricky Rubio,rubiori01,https://www.basketball-reference.com/players/r/rubiori01.html
2018,D'Angelo Russell,russeda01,https://www.basketball-reference.com/players/r/russeda01.html
2018,Domantas Sabonis,sabondo01,https://www.basketball-reference.com/players/s/sabondo01.html
2018,JaKarr Sampson,sampsja02,https://www.basketball-reference.com/players/s/sampsja02.html
2018,Dario Šarić,saricda01,https://www.basketball-reference.com/players/s/saricda01.html
2018,Tomáš Satoranský,satorto01,https://www.basketball-reference.com/players/s/satorto01.html
2018,Dennis Schröder,schrode01,https://www.basketball-reference.com/players/s/schrode01.html
2018,Mike Scott,scottmi01,https://www.basketball-reference.com/players/s/scottmi01.html
2018,Thabo Sefolosha,sefolth01,https://www.basketball-reference.com/players/s/sefolth01.html
2018,Wayne Selden,seldewa01,https://www.basketball-reference.com/players/s/seldewa01.html
2018,Ramon Sessions,sessira01,https://www.basketball-reference.com/players/s/sessira01.html
2018,Iman Shumpert,shumpim01,https://www.basketball-reference.com/players/s/shumpim01.html
2018,Pascal Siakam,siakapa01,https://www.basketball-reference.com/players/s/siakapa01.html
2018,Xavier Silas,silasxa01,https://www.basketball-reference.com/players/s/silasxa01.html
2018,Ben Simmons,simmobe01,https://www.basketball-reference.com/players/s/simmobe01.html
2018,Jonathon Simmons,simmojo02,https://www.basketball-reference.com/players/s/simmojo02.html
2018,Kobi Simmons,simmoko01,https://www.basketball-reference.com/players/s/simmoko01.html
